time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
92438,2.64,4.25,0.66,0.16,-0.1,0.61
92452,2.73,4.14,0.51,0.12,-0.06,0.53
92466,2.45,3.87,0.31,0.1,-0.01,0.41
92480,2.42,3.99,0.36,0.14,0.05,0.09
92495,3,4.73,0.64,0.17,0.04,-0.08
92510,3.1,4.97,0.68,0.13,0,-0.35
92524,3.01,5.13,0.86,0.02,0,-0.44
92539,1.71,4.92,0.83,-0.28,0,-0.61
92553,1.15,4.57,0.8,-0.45,0.03,-0.69
92567,0.08,3.41,0.22,-0.64,0.09,-0.98
92581,0.02,3.17,0,-0.69,0.13,-1.17
92596,0.41,3.02,-0.51,-0.72,0.17,-1.36
92611,0.6,2.92,-0.7,-0.87,0.3,-1.77
92625,0.8,2.69,-0.73,-0.87,0.3,-1.77
92640,1.67,1.65,-0.58,-1.11,0.42,-1.86
92654,1.91,1.26,-0.58,-1.18,0.48,-1.89
92668,1.64,0.68,-0.58,-1.14,0.57,-1.91
92682,1.4,0.44,-0.59,-0.96,0.62,-1.87
92698,0.83,0,-0.55,-0.72,0.62,-1.83
92712,0.33,-0.22,-0.48,-0.59,0.6,-1.84
92726,-0.01,-0.52,-0.54,-0.46,0.59,-1.86
92741,-0.24,-0.57,-0.42,-0.26,0.58,-1.93
92755,-0.31,-0.71,-0.33,-0.2,0.58,-1.96
92769,-0.37,-0.91,-0.46,-0.14,0.59,-2.01
92783,-0.47,-0.95,-0.59,-0.13,0.61,-2.01
92799,-0.5,-1.34,-0.66,-0.15,0.63,-1.96
92813,-0.49,-1.6,-0.66,-0.15,0.63,-1.94
92827,-0.36,-1.94,-0.81,-0.16,0.62,-1.9
92842,-0.28,-2.13,-0.87,-0.13,0.6,-1.79
92856,-0.29,-2.51,-1.18,-0.1,0.59,-1.72
92870,-0.43,-3.14,-1.39,0.05,0.57,-1.59
92884,-0.7,-3.44,-1.62,0.17,0.54,-1.55
92900,-0.67,-3.36,-1.59,0.28,0.5,-1.52
92914,-0.52,-3.15,-1.6,0.26,0.46,-1.47
92928,0.29,-2.59,-1.32,0.22,0.43,-1.35
92943,0.57,-2.58,-1.21,0.07,0.35,-0.95
92959,1.25,-2.88,-1.04,-0.01,0.31,-0.72
92973,1.42,-2.96,-1.13,-0.12,0.22,-0.29
92989,1.77,-3.24,-1.22,-0.08,0.16,0.16
93004,1.9,-3.36,-1.41,-0.01,0.13,0.36
93018,2.13,-3.42,-1.64,0.06,0.12,0.53
93032,3.14,-3.09,-1.87,0.2,0.1,0.84
93046,3.43,-2.92,-1.84,0.26,0.09,1.03
93063,3.64,-2.59,-1.65,0.34,0.03,1.43
93077,3.3,-2.49,-1.5,0.37,-0.01,1.62
93092,1.02,-2.33,-0.88,0.48,-0.14,1.89
93106,0.25,-2.15,-0.61,0.54,-0.21,1.94
93120,-1.29,-1.45,0.17,0.68,-0.35,1.91
93134,-1.59,-1.11,0.38,0.69,-0.42,1.87
93150,-1.39,-0.72,0.52,0.6,-0.59,1.74
93164,-0.19,-0.56,0.2,0.51,-0.62,1.65
93178,1.17,-0.6,-0.07,0.4,-0.61,1.61
93193,2.15,-0.47,-0.43,0.18,-0.53,1.54
93207,2.35,-0.12,-0.53,0.11,-0.48,1.49
93221,2.22,0.49,-0.76,-0.06,-0.34,1.46
93235,1.63,0.4,-0.56,-0.14,-0.26,1.48
93251,0.96,0.22,-0.02,-0.2,-0.19,1.46
93265,0.32,0.15,0.4,-0.15,-0.2,1.41
93279,-0.33,0.24,0.62,-0.07,-0.24,1.37
93294,-0.66,0.31,0.64,0.14,-0.33,1.28
93309,-1.22,0.58,0.59,0.26,-0.37,1.24
93323,-1.48,1.12,0.79,0.49,-0.44,1.17
93337,-1.37,1.62,0.72,0.55,-0.46,1.15
93353,-1.05,2.11,0.75,0.48,-0.49,1.14
93367,-0.91,2.31,0.7,0.38,-0.48,1.15
93381,-0.75,2.42,0.83,0.13,-0.44,1.18
93395,-0.67,2.48,0.86,0.03,-0.42,1.2
93411,-0.58,2.68,0.97,-0.06,-0.41,1.21
93426,-0.63,2.78,1.12,-0.18,-0.38,1.25
93442,-0.9,2.99,1.64,-0.22,-0.38,1.28
93456,-0.94,3.06,1.79,-0.22,-0.38,1.27
93470,-0.9,3.21,1.9,-0.2,-0.4,1.25
93485,-0.29,3.4,1.93,-0.12,-0.46,1.17
93500,0.08,3.63,1.74,-0.06,-0.46,1.11
93515,0.48,3.75,1.47,0.04,-0.45,0.95
93529,0.76,3.9,1.42,0.08,-0.43,0.87
93545,1.79,4.36,1.37,0.09,-0.41,0.66
93560,2.15,4.49,1.26,0.06,-0.39,0.55
93574,2.61,4.47,0.95,-0.03,-0.26,0.31
93588,2.69,3.97,0.58,-0.06,-0.19,0.18
93604,2.67,3.5,0.65,0.06,-0.07,-0.11
93618,2.86,3.9,0.76,0.17,-0.04,-0.26
93632,2.96,4.92,0.67,0.23,-0.01,-0.39
93646,2.78,5.33,0.67,0.15,0.11,-0.56
93662,1.56,5.35,0.71,-0.01,0.19,-0.61
93676,1.25,4.98,0.61,-0.42,0.28,-0.72
93691,1.03,3.83,0,-0.59,0.31,-0.84
93706,1.06,3.49,-0.12,-0.83,0.38,-1.09
93720,1.14,3.19,-0.29,-0.88,0.42,-1.2
93734,1.49,2.65,-0.64,-0.91,0.51,-1.38
93748,1.66,2.49,-0.72,-0.92,0.56,-1.45
93764,1.89,2.25,-0.39,-0.9,0.64,-1.55
93778,1.89,2.05,-0.27,-0.87,0.66,-1.59
93794,1.61,1.39,-0.31,-0.75,0.65,-1.7
93808,1.37,1.01,-0.44,-0.66,0.65,-1.76
93822,1.06,0.63,-0.57,-0.55,0.63,-1.83
93836,0.03,-0.09,-0.66,-0.3,0.6,-2
93850,-0.18,-0.22,-0.83,-0.19,0.57,-2.12
93866,-0.3,-0.27,-0.9,-0.06,0.51,-2.35
93880,-0.29,-0.44,-0.96,-0.06,0.48,-2.43
93896,-0.45,-0.89,-0.87,-0.18,0.46,-2.51
93910,-0.48,-1.18,-1.02,-0.24,0.45,-2.53
93924,-0.43,-1.77,-1.07,-0.26,0.42,-2.53
93938,-0.6,-2.15,-1.06,-0.16,0.39,-2.51
93954,-0.72,-2.51,-0.91,0.12,0.29,-2.44
93968,-0.68,-2.46,-0.92,0.22,0.23,-2.38
93982,-0.48,-2.55,-1.07,0.28,0.17,-2.32
93997,-0.38,-2.64,-1.11,0.26,0.06,-2.17
94012,-0.1,-2.67,-1.2,0.18,0.03,-2.06
94025,0.49,-2.69,-1.46,-0.06,-0.02,-1.81
94039,1.14,-2.57,-1.5,-0.23,-0.02,-1.63
94055,1.69,-2.83,-1.48,-0.49,0.04,-1.2
94069,1.78,-3.13,-1.48,-0.52,0.08,-0.97
94084,1.56,-4.25,-1.84,-0.49,0.12,-0.74
94098,1.42,-4.5,-1.96,-0.23,0.21,-0.34
94113,1.33,-4.64,-2.01,-0.07,0.25,-0.18
94127,1.65,-4.27,-1.8,0.22,0.32,0.1
94141,2.26,-3.63,-1.61,0.33,0.34,0.26
94157,2.67,-3.18,-1.38,0.41,0.35,0.69
94171,2.69,-3.1,-1.29,0.41,0.33,0.94
94185,1.9,-3.02,-1.11,0.49,0.25,1.47
94199,1.31,-3.03,-0.89,0.54,0.2,1.72
94214,0.15,-3.04,-0.39,0.59,0.14,1.92
94228,-0.78,-2.49,-0.03,0.69,-0.05,2.11
94242,-1.05,-2.11,0.12,0.7,-0.14,2.15
94258,-0.85,-1.2,0.6,0.53,-0.25,2.17
94272,-0.38,-0.87,0.65,0.4,-0.29,2.17
94286,1.54,-0.49,0.36,0.13,-0.33,2.19
94300,2.04,-0.4,0.2,0.03,-0.3,2.22
94316,2.72,-0.59,-0.61,-0.09,-0.18,2.27
94330,2.69,-0.62,-0.76,-0.07,-0.1,2.25
94346,2.48,-0.82,-0.91,0.15,0.02,2.13
94360,2.23,-0.61,-0.69,0.35,0.06,2.03
94374,1.9,-0.29,-0.43,0.59,0.08,1.91
94388,0.82,0.5,0.26,0.96,0.01,1.68
94402,0.41,0.76,0.54,1.05,-0.05,1.56
94423,-0.75,1.16,0.55,1.23,-0.25,1.31
94437,-1.2,2.28,0.11,1.21,-0.36,1.01
94451,-1.19,2.6,-0.02,0.98,-0.37,0.94
94467,-0.99,2.33,-0.04,0.58,-0.38,0.96
94481,-0.89,2.46,-0.08,0.51,-0.37,0.96
94497,-0.51,3.12,0.36,0.1,-0.34,0.95
94511,-0.34,3.07,0.65,-0.11,-0.33,0.99
94525,-0.24,2.8,0.79,-0.3,-0.32,1.04
94539,-0.38,2.03,0.91,-0.48,-0.3,1.07
94553,-0.62,2.05,0.97,-0.44,-0.32,1.06
94569,-1.25,2.38,1.09,-0.29,-0.34,1
94583,-1.36,2.58,1.25,-0.24,-0.36,0.99
94599,-1.3,3.15,1.69,-0.13,-0.38,0.99
94613,-1.15,3.34,1.74,-0.06,-0.4,0.97
94627,-0.3,3.67,1.43,-0.03,-0.4,0.95
94641,0.05,3.72,1.27,-0.04,-0.37,0.89
94656,0.82,3.91,1.06,-0.04,-0.35,0.85
94671,1.62,4.28,0.93,-0.04,-0.29,0.72
94686,2.3,4.52,0.71,-0.06,-0.25,0.66
94701,2.7,4.28,0.66,-0.16,-0.12,0.51
94716,2.84,4.03,0.57,-0.19,-0.06,0.43
94730,3.21,3.71,0.42,-0.05,0,0.17
94744,3.59,4.05,0.52,0.08,-0.02,0.02
94760,3.33,4.76,0.8,0.22,-0.01,-0.27
94774,2.17,5.07,1.1,0.14,0,-0.38
94788,1.07,4.48,0.98,-0.15,0.03,-0.6
94803,0.74,4.1,0.77,-0.29,0.04,-0.75
94819,0.69,3.62,0.09,-0.51,0.08,-1.12
94833,0.77,3.56,0.03,-0.6,0.13,-1.26
94849,1.28,3.36,-0.2,-0.81,0.24,-1.42
94863,1.59,3.08,-0.21,-0.97,0.29,-1.46
94877,1.84,2.74,-0.36,-1.12,0.35,-1.5
94891,2.23,1.54,-0.48,-1.31,0.47,-1.51
94905,2.1,1.05,-0.45,-1.3,0.53,-1.5
94922,0.98,0.14,-0.21,-1.03,0.59,-1.52
94936,0.55,0.01,-0.19,-0.81,0.6,-1.56
94951,-0.45,0.06,-0.06,-0.35,0.55,-1.67
94965,-0.7,0.05,-0.13,-0.17,0.52,-1.74
94979,-1.1,-0.09,0.02,-0.02,0.47,-1.85
94993,-1.14,-0.31,-0.05,0.01,0.45,-1.89
95008,-1.18,-0.51,-0.13,0.03,0.44,-1.93
95023,-1.06,-0.49,-0.56,0.01,0.44,-2.02
95037,-0.65,-0.88,-1.03,-0.02,0.45,-2.03
95052,-0.4,-1.3,-1.4,-0.11,0.53,-1.96
95066,-0.31,-1.59,-1.51,-0.16,0.57,-1.9
95080,-0.35,-2.03,-1.59,-0.2,0.63,-1.8
95094,-0.67,-2.21,-1.48,-0.22,0.64,-1.74
95110,-0.9,-2.48,-1.25,-0.23,0.6,-1.6
95124,-0.93,-2.57,-1.13,-0.24,0.54,-1.53
95138,-0.67,-2.67,-1.02,-0.23,0.47,-1.45
95153,-0.42,-2.69,-0.94,-0.2,0.32,-1.25
95168,0.08,-2.69,-1.02,-0.19,0.25,-1.11
95182,0.53,-2.86,-1.14,-0.18,0.14,-0.77
95196,0.88,-3.03,-1.37,-0.17,0.09,-0.56
95212,1.08,-3.1,-1.52,-0.13,0.08,-0.17
95226,1.23,-2.92,-1.54,-0.09,0.07,0.02
95240,1.48,-2.78,-1.57,-0.01,0.09,0.39
95254,1.63,-2.76,-1.68,0.02,0.1,0.55
95269,2.02,-2.87,-1.63,0.05,0.11,0.71
95283,2.23,-2.94,-1.6,0.14,0.12,1.04
95297,2.39,-2.69,-1.51,0.21,0.09,1.2
95313,2.07,-2.12,-1.17,0.38,0.02,1.53
95327,1.66,-1.81,-0.96,0.48,-0.1,1.9
95342,0.23,-1.38,-0.21,0.53,-0.17,2.05
95356,-0.18,-1.09,-0.06,0.57,-0.26,2.16
95372,-0.78,-0.26,0.37,0.63,-0.48,2.19
95386,-0.73,0.01,0.34,0.63,-0.48,2.19
95403,0.49,0.26,0.3,0.37,-0.63,1.91
95417,1.03,0.24,0.26,0.2,-0.63,1.77
95431,2.48,-0.07,-0.33,-0.09,-0.57,1.42
95445,2.76,-0.2,-0.54,-0.19,-0.48,1.23
95460,2.9,-0.54,-0.73,-0.21,-0.39,1.05
95475,2.31,-0.69,-0.64,-0.05,-0.19,0.75
95489,1.82,-0.67,-0.4,0.07,-0.1,0.63
95504,0.53,-0.89,0.37,0.37,-0.01,0.51
95518,0.17,-0.83,0.54,0.54,-0.01,0.47
95532,-0.46,-0.33,0.91,0.75,-0.05,0.42
95546,-1.05,0.25,1.15,0.79,-0.08,0.4
95562,-1.52,0.54,1.11,0.77,-0.13,0.45
95576,-1.75,0.42,0.9,0.73,-0.14,0.52
95590,-1.91,0.34,0.67,0.69,-0.12,0.59
95605,-1.91,0.44,0.65,0.67,-0.1,0.71
95620,-1.8,0.94,0.58,0.63,-0.1,0.76
95634,-1.52,1.52,0.61,0.49,-0.07,0.89
95648,-1.18,1.71,0.54,0.37,-0.06,0.96
95664,-1.07,1.73,0.64,0.16,-0.02,1.05
95678,-1.06,1.76,0.69,0.11,-0.02,1.08
95692,-1.13,2.03,0.9,0.12,-0.05,1.09
95706,-1.18,2.18,1.03,0.17,-0.11,1.07
95721,-1.14,2.36,1.18,0.19,-0.15,1.06
95735,-0.85,2.75,1.14,0.24,-0.26,0.97
95749,-0.52,3.06,0.99,0.2,-0.28,0.92
95765,0.54,3.73,0.72,0.04,-0.29,0.86
95779,0.9,3.81,0.64,-0.06,-0.28,0.84
95793,2.04,3.99,0.55,-0.21,-0.25,0.8
95807,2.44,4.09,0.6,-0.26,-0.23,0.77
95824,3.04,4.17,0.69,-0.3,-0.2,0.64
95838,3.04,4.18,0.5,-0.33,-0.18,0.55
95854,2.58,3.49,0.55,-0.22,-0.16,0.31
95868,2.54,3.39,0.5,-0.13,-0.16,0.15
95883,2.69,3.87,0.74,-0.08,-0.17,-0.06
95897,2.36,4.54,1.01,-0.1,-0.16,-0.36
95912,1.31,4.68,1.14,-0.19,-0.12,-0.43
95927,0.19,4.55,1.14,-0.44,-0.03,-0.59
95941,-0.19,4.22,1.05,-0.56,0.02,-0.68
95956,-0.49,3.47,0.68,-0.7,0.11,-0.89
95970,-0.24,3,0.34,-0.72,0.15,-1
95984,0.17,2.86,0,-0.75,0.26,-1.18
95998,0.66,3.02,-0.26,-0.8,0.32,-1.23
96014,1.38,2.74,-0.26,-0.95,0.42,-1.25
96028,1.74,2.46,-0.17,-1.02,0.48,-1.24
96042,2.34,1.84,-0.46,-1.06,0.52,-1.25
96057,2.27,1.56,-0.54,-1.05,0.58,-1.26
96071,1.9,1.13,-0.66,-0.98,0.6,-1.29
96085,1.35,0.68,-0.78,-0.81,0.62,-1.4
96099,1.02,0.43,-0.85,-0.7,0.62,-1.47
96115,0.31,-0.1,-0.51,-0.44,0.58,-1.66
96129,0.13,-0.32,-0.36,-0.3,0.55,-1.78
96143,-0.18,-0.68,-0.67,-0.16,0.53,-1.9
96158,-0.21,-0.82,-0.84,0.05,0.48,-2.12
96173,-0.18,-0.98,-1.02,0.11,0.48,-2.22
96187,-0.05,-1.12,-1.26,0.15,0.5,-2.34
96201,-0.02,-1.33,-1.38,0.12,0.52,-2.35
96217,-0.49,-1.73,-1.25,-0.01,0.57,-2.29
96232,-0.63,-1.95,-1.15,-0.07,0.58,-2.25
96245,-0.77,-2.54,-1.07,-0.22,0.54,-2.14
96259,-0.65,-2.87,-1.12,-0.28,0.52,-2.06
96274,-0.46,-3.13,-1.19,-0.31,0.51,-1.96
96288,-0.13,-3.53,-1.38,-0.29,0.48,-1.72
96303,0.07,-3.65,-1.47,-0.29,0.46,-1.59
96318,0.67,-3.83,-1.78,-0.24,0.38,-1.29
96332,0.77,-3.92,-1.91,-0.2,0.36,-1.11
96346,1.02,-4.05,-1.99,-0.1,0.31,-0.76
96360,1.21,-4.09,-1.99,-0.05,0.27,-0.59
96376,1.58,-3.96,-1.66,0.05,0.21,-0.21
96390,2.13,-3.72,-1.6,0.11,0.16,-0.01
96406,2.7,-3.42,-1.79,0.16,0.11,0.41
96425,3.06,-3.34,-1.99,0.19,0.09,0.64
96439,2.91,-3.41,-1.97,0.3,0.06,1.13
96454,1.84,-3.03,-1.47,0.41,0.03,1.35
96469,1.22,-2.64,-1.22,0.64,-0.09,1.72
96483,0.62,-2.29,-1.02,0.69,-0.16,1.87
96497,-0.7,-1.57,-0.32,0.63,-0.31,2.06
96511,-0.95,-1.33,-0.03,0.53,-0.39,2.11
96527,-0.72,-0.72,0.56,0.29,-0.51,2.12
96541,-0.33,-0.55,0.65,0.16,-0.56,2.12
96557,1.35,-0.2,0.05,-0.08,-0.63,2.09
96571,1.79,-0.08,-0.32,-0.21,-0.6,2.06
96585,2.09,-0.02,-0.65,-0.31,-0.55,2.03
96599,2.41,-0.48,-1.32,-0.37,-0.38,1.93
96613,2.24,-0.51,-1.2,-0.3,-0.3,1.83
96629,1.74,-0.19,-0.59,-0.04,-0.22,1.57
96643,1.61,0.08,-0.29,0.09,-0.22,1.43
96659,0.65,0.53,0.35,0.28,-0.29,1.18
96673,0.22,0.48,0.51,0.34,-0.34,1.09
96687,-0.46,0.44,0.64,0.54,-0.47,0.92
96701,-0.93,0.79,0.41,0.67,-0.52,0.83
96716,-1.18,1.36,0.41,0.76,-0.55,0.75
96731,-1.35,1.72,0.46,0.81,-0.55,0.67
96745,-1.36,1.84,0.56,0.74,-0.53,0.66
96760,-1.36,1.86,0.6,0.51,-0.48,0.66
96774,-1.32,1.84,0.67,0.38,-0.45,0.66
96788,-1.24,1.85,0.87,0.19,-0.4,0.7
96802,-1.08,1.89,0.98,0.12,-0.38,0.73
96817,-1.04,1.97,1.16,0.04,-0.37,0.77
96831,-1.1,1.96,1.34,-0.06,-0.34,0.89
96845,-1.3,1.93,1.58,-0.08,-0.33,0.94
96861,-1.46,2.12,1.87,-0.02,-0.34,1
96875,-1.37,2.29,2.02,0.02,-0.36,1.01
96889,-0.95,2.58,1.86,0.12,-0.37,1
96904,-0.64,2.74,1.68,0.15,-0.36,0.98
96920,0.47,3.1,1.21,0.19,-0.3,0.94
96934,0.93,3.32,1.19,0.2,-0.28,0.92
96948,2.52,3.9,1.04,0.21,-0.26,0.9
96963,2.95,4.02,0.88,0.2,-0.21,0.8
96979,3.18,3.75,0.56,0.18,-0.15,0.74
96993,2.96,3.67,0.51,0.25,-0.07,0.53
97009,2.74,3.95,0.74,0.4,-0.07,0.2
97023,2.83,4.18,0.88,0.41,-0.1,0.01
97037,2.83,4.43,1.03,0.35,-0.13,-0.15
97051,1.82,4.61,1.32,0,-0.13,-0.4
97065,1.47,4.33,1.24,-0.2,-0.11,-0.53
97081,1.19,3.31,0.55,-0.47,-0.06,-0.81
97095,1.18,3.1,0.27,-0.51,-0.03,-0.96
97111,1.07,2.95,0.07,-0.52,0.11,-1.2
97125,1.03,3.09,0.14,-0.55,0.19,-1.29
97139,1.27,2.9,0,-0.64,0.26,-1.36
97153,1.64,2.63,0.06,-0.95,0.39,-1.43
97168,2.01,1.97,0.26,-1.12,0.45,-1.44
97183,2.19,1.57,0.16,-1.32,0.57,-1.44
97197,2.29,0.98,-0.12,-1.32,0.63,-1.45
97212,1.95,0.31,-0.34,-1.13,0.73,-1.44
97226,1.13,-0.09,-0.42,-0.96,0.77,-1.46
97240,0.52,-0.56,-0.6,-0.56,0.8,-1.57
97254,0.4,-0.74,-0.73,-0.36,0.79,-1.67
97270,-0.18,-0.72,-0.76,-0.06,0.76,-1.89
97284,-0.47,-0.8,-0.77,0.02,0.75,-1.99
97298,-1.04,-1.11,-0.79,0.05,0.73,-2.07
97313,-1.02,-1.26,-0.88,0.01,0.66,-2.19
97327,-0.91,-1.39,-0.95,-0.03,0.63,-2.23
97341,-0.63,-1.83,-1.52,-0.17,0.62,-2.21
97355,-0.55,-2.21,-1.69,-0.28,0.63,-2.16
97372,-0.67,-3.21,-1.81,-0.43,0.69,-2.01
97385,-0.68,-3.38,-1.9,-0.46,0.7,-1.93
97399,-0.48,-3.35,-2.07,-0.47,0.7,-1.85
97414,-0.33,-3.42,-2.06,-0.45,0.68,-1.64
97429,-0.17,-3.48,-2.04,-0.45,0.66,-1.48
97443,0.11,-3.52,-2,-0.42,0.58,-1.16
97457,0.22,-3.56,-2,-0.4,0.52,-0.99
97473,0.46,-3.7,-2.06,-0.36,0.38,-0.62
97487,0.59,-3.8,-2.12,-0.33,0.3,-0.44
97502,0.93,-4.06,-2.36,-0.23,0.16,-0.11
97516,1.05,-4.06,-2.32,-0.14,0.1,0.04
97532,1.44,-3.85,-2.34,0.09,-0.02,0.32
97546,2.16,-3.46,-2.24,0.2,-0.07,0.46
97563,3.03,-3.04,-2.34,0.33,-0.15,0.81
97577,3.61,-2.84,-2.48,0.35,-0.17,1
97591,3.5,-2.82,-2.37,0.35,-0.18,1.23
97605,3.15,-2.73,-2.21,0.4,-0.2,1.67
97620,1.48,-2.31,-1.24,0.47,-0.23,1.86
97635,0.96,-1.97,-0.91,0.62,-0.36,2.13
97649,0.47,-1.45,-0.53,0.67,-0.45,2.2
97664,0.3,-0.7,0.03,0.66,-0.63,2.23
97678,0.23,-0.27,0.5,0.57,-0.71,2.22
97692,0.46,-0.07,0.72,0.29,-0.86,2.15
97706,0.72,-0.08,0.64,0.14,-0.91,2.07
97721,1.76,-0.59,-0.2,0.02,-0.94,1.97
97736,1.9,-0.71,-0.56,-0.1,-0.87,1.73
97750,1.93,-0.8,-1.07,-0.1,-0.77,1.61
97765,1.45,-0.5,-1.04,0,-0.5,1.34
97779,1.17,-0.42,-1.05,0.09,-0.38,1.23
97793,0.31,-0.25,-0.25,0.33,-0.17,0.99
97807,0.08,-0.16,-0.09,0.48,-0.13,0.86
97823,-0.65,0.08,0.43,0.78,-0.08,0.67
97837,-0.89,0.24,0.56,0.94,-0.06,0.59
97852,-1.34,0.81,0.41,1.09,-0.07,0.53
97866,-1.39,1.01,0.39,1.35,-0.11,0.46
97880,-1.36,1.22,0.36,1.45,-0.15,0.47
97894,-0.93,1.88,0.11,1.53,-0.21,0.56
97908,-0.74,2.14,0.22,1.5,-0.24,0.63
97924,-0.56,2.68,0.55,1.28,-0.25,0.79
97938,-0.54,2.84,0.67,1.1,-0.25,0.89
97952,-0.48,2.86,0.74,0.9,-0.27,0.98
97967,-0.58,2.75,0.9,0.52,-0.31,1.11
97983,-0.93,2.48,1.18,0.38,-0.31,1.16
97997,-1.23,2.45,1.39,0.33,-0.33,1.21
98012,-1.25,2.97,1.64,0.38,-0.35,1.18
98027,-0.89,3.45,1.72,0.45,-0.4,1.11
98041,-0.58,3.7,1.72,0.44,-0.42,1.07
98055,0.12,4.17,1.49,0.29,-0.41,0.96
98069,0.87,4.28,1.19,0.16,-0.39,0.91
98085,1.64,4.24,1.02,-0.16,-0.3,0.72
98099,2.24,4.03,0.59,-0.16,-0.3,0.72
98115,2.41,3.76,0.14,-0.19,-0.1,0.34
98129,2.34,3.6,0.06,-0.14,-0.04,0.16
98143,1.99,3.36,0.25,-0.06,0.01,-0.02
98157,1.85,3.48,0.58,0.03,-0.01,-0.38
98171,2.34,3.98,0.64,0,-0.05,-0.54
98187,2.64,4.42,0.87,-0.23,-0.01,-0.72
98201,2.48,4.55,1.05,-0.41,0.02,-0.76
98217,1.35,4.07,0.82,-0.74,0.07,-0.86
98231,1.13,3.69,0.49,-0.86,0.1,-0.93
98245,1.13,2.88,-0.28,-1.03,0.17,-1.09
98259,1.18,2.74,-0.41,-1.12,0.24,-1.17
98275,1.45,2.77,-0.52,-1.4,0.36,-1.29
98289,1.61,2.57,-0.52,-1.56,0.42,-1.32
98303,2.08,1.6,-0.42,-1.73,0.49,-1.34
98318,2.14,1.21,-0.36,-1.88,0.6,-1.39
98332,2.14,0.9,-0.38,-1.85,0.65,-1.41
98346,1.71,0.18,-0.77,-1.62,0.72,-1.44
98360,1.51,-0.08,-1.27,-1.42,0.76,-1.47
98376,0.86,-0.59,-1.64,-0.98,0.82,-1.59
98390,0.55,-0.81,-1.63,-0.76,0.84,-1.67
98404,-0.11,-1.06,-1.58,-0.59,0.83,-1.77
98419,-0.74,-1.03,-1.31,-0.36,0.78,-1.99
98439,-1.03,-1.32,-1.17,-0.31,0.67,-2.18
98453,-0.95,-1.5,-0.78,-0.3,0.6,-2.24
98468,-0.56,-1.82,-1.11,-0.29,0.51,-2.31
98482,-0.42,-1.97,-1.19,-0.27,0.51,-2.3
98496,-0.66,-2.55,-1.57,-0.22,0.53,-2.2
98510,-0.73,-2.8,-1.66,-0.18,0.54,-2.15
98526,-0.71,-3.17,-1.96,-0.13,0.56,-2.1
98540,-0.56,-3.24,-2.05,-0.05,0.6,-1.94
98554,-0.32,-3.29,-2.09,-0.03,0.61,-1.84
98569,0.59,-3.35,-2.37,-0.04,0.63,-1.59
98584,0.95,-3.42,-2.39,-0.05,0.64,-1.43
98598,1.76,-3.6,-2.43,-0.08,0.61,-1.07
98612,1.92,-3.65,-2.51,-0.08,0.58,-0.88
98628,1.88,-3.83,-2.57,-0.05,0.48,-0.5
98643,1.81,-3.93,-2.56,-0.02,0.4,-0.31
98657,1.89,-4.1,-2.17,0.15,0.2,0.03
98671,1.99,-3.97,-2.14,0.26,0.08,0.19
98687,2.18,-3.81,-2,0.36,-0.03,0.36
98701,2.27,-3.76,-2.05,0.54,-0.22,0.72
98716,2.12,-3.68,-2.14,0.6,-0.29,0.89
98731,2.03,-3.44,-2.07,0.72,-0.39,1.19
98745,1.94,-3.2,-1.93,0.77,-0.43,1.35
98759,1.46,-2.61,-1.36,0.8,-0.49,1.66
98773,0.85,-2.21,-0.7,0.78,-0.53,1.81
98789,0.12,-1.75,-0.15,0.65,-0.64,2.05
98803,-0.37,-1.54,0.25,0.56,-0.7,2.13
98819,-0.39,-1.11,0.57,0.38,-0.83,2.2
98833,0.29,-0.82,0.58,0.27,-0.87,2.21
98847,1.02,-0.55,0.37,0.17,-0.9,2.22
98861,1.35,-0.5,0.24,-0.01,-0.85,2.21
98875,1.91,-0.69,-0.28,-0.08,-0.79,2.18
98891,2.2,-0.8,-0.72,-0.08,-0.57,2.04
98905,2.13,-0.95,-0.76,-0.01,-0.45,1.96
98921,1.79,-0.67,-0.5,0.23,-0.24,1.76
98935,1.59,-0.43,-0.21,0.39,-0.16,1.65
98949,0.82,0.29,0.41,0.7,-0.06,1.42
98963,0.51,0.64,0.53,0.83,-0.03,1.3
98979,-0.55,1.12,0.66,1.02,0,1.1
98993,-0.86,1.28,0.69,1.1,-0.01,1
99007,-1.12,1.77,0.78,1.16,-0.04,0.9
99022,-0.95,1.97,0.58,1.18,-0.13,0.72
99037,-0.79,2.17,0.42,1.11,-0.15,0.64
99052,-0.67,2.4,0.31,0.9,-0.12,0.57
99065,-0.75,2.44,0.37,0.78,-0.09,0.56
99081,-0.88,2.57,0.62,0.55,-0.08,0.57
99095,-0.8,2.56,0.66,0.44,-0.09,0.58
99109,-0.53,2.47,0.63,0.24,-0.1,0.63
99124,-0.52,2.26,0.62,0.18,-0.09,0.65
99140,-0.7,1.83,0.62,0.2,-0.05,0.65
99154,-0.92,1.46,0.57,0.29,-0.06,0.63
99170,-0.81,1.78,0.65,0.54,-0.11,0.51
99184,-0.31,2.48,0.58,0.62,-0.15,0.45
99198,0.01,2.82,0.53,0.65,-0.18,0.42
99212,0.6,3.31,0.36,0.55,-0.2,0.42
99226,1.21,3.4,0.42,0.45,-0.2,0.43
99243,2,3.38,0.25,0.27,-0.25,0.44
99257,2.53,3.33,0.05,0.19,-0.24,0.41
99272,2.36,3.24,0.14,0.1,-0.21,0.29
