time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
79114,6.70,2.37,-2.58,0.89,-1.57,3.03
79128,7.28,2.66,-2.80,0.58,-1.52,3.21
79144,5.76,1.95,-2.63,-0.16,-1.41,3.27
79158,3.69,0.95,-2.20,-0.46,-1.34,3.18
79173,1.91,0.68,-2.00,-0.73,-1.17,2.95
79187,0.83,-0.16,-2.12,-0.60,-1.09,2.80
79203,1.49,0.13,-0.30,-0.31,-0.67,2.23
79217,-0.14,0.92,-0.08,-0.04,0.19,1.89
79233,-5.22,0.12,5.28,1.36,1.05,1.31
79247,-6.41,-0.24,3.39,1.38,0.67,1.27
79261,-7.11,-0.13,1.68,1.54,0.16,1.16
79275,-6.53,1.54,2.31,2.00,-0.19,0.83
79289,-5.90,2.04,2.00,2.01,-0.48,0.69
79305,-3.47,2.69,1.05,1.99,-0.83,0.51
79319,-3.03,2.95,0.75,1.97,-0.71,0.46
79335,-3.24,3.07,0.56,1.81,-0.26,0.49
79349,-3.49,2.97,0.69,1.72,-0.08,0.53
79363,-3.17,3.60,1.34,1.60,0.00,0.55
79377,-2.46,4.12,1.24,1.28,-0.14,0.53
79392,-0.16,5.05,0.87,1.11,-0.30,0.55
79407,2.81,5.43,0.34,0.77,-0.51,0.69
79421,3.97,5.57,-0.27,0.64,-0.47,0.79
79436,4.14,4.99,-1.30,0.66,-0.05,1.05
79450,2.99,4.68,-1.11,0.84,0.27,1.18
79464,1.01,4.44,0.26,1.39,0.68,1.20
79478,1.18,4.92,0.47,1.68,0.51,1.05
79493,3.09,6.14,-0.68,1.89,0.18,0.83
79508,4.14,7.07,-0.45,1.88,-0.15,0.33
79522,3.83,7.28,0.38,1.63,-0.08,0.17
79537,1.90,7.70,2.00,1.04,-0.00,0.03
79551,0.34,8.81,2.34,0.60,-0.10,-0.02
79565,0.60,9.94,1.88,-0.59,-0.47,-0.10
79579,2.22,10.00,0.67,-1.29,-0.67,-0.12
79595,3.67,8.90,-0.82,-2.64,-0.81,-0.23
79609,4.21,6.87,-1.76,-3.10,-0.67,-0.27
79623,4.20,4.58,-1.52,-3.33,-0.42,-0.30
79638,4.06,3.69,-1.19,-3.24,0.19,-0.60
79653,3.53,2.81,-0.45,-3.03,0.47,-0.84
79667,2.84,2.76,-0.35,-2.44,0.87,-1.30
79681,2.09,3.22,-0.54,-2.08,1.01,-1.46
79697,0.85,3.15,-0.57,-1.55,1.28,-1.72
79712,0.07,2.90,-0.41,-1.42,1.40,-1.84
79726,-2.22,1.93,0.44,-1.32,1.52,-2.07
79740,-2.79,1.63,0.27,-1.30,1.49,-2.22
79756,-3.78,0.85,-0.36,-1.31,1.43,-2.37
79770,-3.91,0.41,-0.48,-1.41,1.32,-2.70
79786,-3.65,-0.79,-0.68,-1.54,1.19,-2.92
79800,-3.32,-1.33,-1.08,-1.57,1.14,-2.99
79814,-2.88,-1.86,-1.41,-1.61,1.11,-3.01
79828,-1.79,-3.08,-3.00,-1.42,1.08,-3.00
79842,-1.62,-3.45,-3.71,-1.21,1.14,-2.96
79858,-1.60,-4.28,-4.13,-0.68,1.39,-2.80
79872,-1.54,-4.31,-3.98,-0.35,1.46,-2.69
79888,-0.80,-2.56,-3.38,0.39,1.41,-2.38
79902,-0.26,-1.81,-3.41,0.63,1.31,-2.17
79916,1.28,-0.47,-3.40,0.56,1.00,-1.68
79930,2.78,-0.09,-3.87,0.24,0.83,-1.41
79945,3.43,-1.41,-4.23,-0.65,0.59,-0.78
79960,3.60,-3.44,-4.35,-0.95,0.32,-0.12
79974,3.87,-4.12,-4.37,-0.74,0.18,0.12
79989,4.43,-4.12,-4.60,0.13,-0.02,0.50
80003,4.76,-3.22,-4.79,0.61,-0.07,0.70
80017,3.95,-2.49,-5.19,0.96,-0.06,0.92
80031,2.38,-2.45,-4.38,1.41,0.03,1.34
80046,0.82,-2.49,-3.52,1.58,0.03,1.46
80061,0.56,-2.27,-2.97,1.75,-0.19,1.49
80076,2.06,-0.35,-2.65,1.74,-0.41,1.48
80091,2.90,0.45,-2.54,1.37,-0.75,1.60
80106,4.35,1.64,-1.96,1.02,-0.88,1.77
80121,4.80,2.28,-1.22,0.15,-1.21,2.18
80134,4.65,2.25,-1.42,-0.37,-1.37,2.31
80150,3.52,0.67,-2.18,-1.04,-1.61,2.34
80164,3.09,0.17,-2.37,-1.16,-1.64,2.29
80178,1.66,-0.11,-1.67,-0.98,-1.44,2.13
80193,0.95,0.16,-1.11,-0.84,-1.32,2.06
80209,-1.13,-0.22,0.50,-0.56,-1.09,1.93
80223,-1.79,-0.50,0.74,-0.35,-0.99,1.84
80238,-2.79,-1.52,1.34,-0.12,-0.91,1.71
80253,-3.21,-1.32,1.36,0.83,-0.55,1.34
80267,-3.72,-0.83,1.76,1.27,-0.35,1.22
80281,-4.77,1.58,1.84,1.72,-0.30,1.22
80295,-4.78,2.16,1.80,1.81,-0.28,1.28
80312,-4.04,2.43,1.87,1.69,-0.26,1.27
80326,-3.72,2.52,1.82,1.54,-0.25,1.19
80341,-3.09,3.17,1.95,1.35,-0.17,1.11
80355,-2.85,3.26,2.11,1.28,-0.16,1.15
80369,-2.10,3.19,2.10,1.24,-0.20,1.18
80388,-0.42,3.73,1.40,1.30,-0.22,1.12
80403,0.19,4.06,1.32,1.40,-0.19,0.99
80417,1.27,4.51,0.95,1.42,-0.17,0.96
80432,1.79,5.21,0.54,1.42,-0.01,0.93
80446,1.81,5.57,0.54,1.45,0.08,0.92
80462,2.17,6.04,0.57,1.55,0.08,0.87
80476,2.68,6.09,0.32,1.62,-0.01,0.81
80493,4.15,6.80,0.68,1.76,-0.15,0.54
80508,4.24,7.33,0.76,1.73,-0.23,0.38
80522,2.81,8.58,0.96,1.23,-0.33,0.12
80536,2.00,8.70,1.09,0.75,-0.32,0.03
80552,0.60,8.98,1.82,-0.37,-0.17,-0.18
80566,0.91,9.17,1.86,-0.87,-0.16,-0.28
80580,2.45,9.37,1.16,-1.34,-0.18,-0.34
80594,3.84,8.35,0.33,-2.25,-0.10,-0.32
80609,4.09,7.27,-0.10,-2.59,0.03,-0.34
80623,3.60,3.76,-0.81,-2.64,0.30,-0.67
80637,3.33,3.23,-0.68,-2.32,0.43,-0.95
80653,2.61,3.38,-0.28,-1.56,0.66,-1.47
80667,1.67,4.31,-0.18,-1.29,0.76,-1.64
80681,0.60,4.30,-0.24,-1.18,0.88,-1.80
80695,-0.43,3.75,-0.19,-1.26,0.93,-1.86
80710,-0.91,3.40,-0.30,-1.35,0.96,-1.93
80724,-1.87,2.73,-0.46,-1.50,1.06,-2.09
80738,-2.63,2.11,-0.17,-1.57,1.08,-2.13
80754,-3.14,0.98,-0.43,-1.82,1.08,-2.18
80768,-3.40,0.28,-1.08,-1.91,1.09,-2.23
80782,-3.26,-0.32,-1.42,-1.91,1.12,-2.34
80796,-3.08,-0.64,-1.62,-1.84,1.14,-2.36
80812,-2.47,-1.55,-2.75,-1.77,1.18,-2.37
80826,-2.16,-2.01,-3.11,-1.52,1.23,-2.35
80841,-1.70,-3.10,-3.50,-1.35,1.23,-2.30
80855,-1.72,-3.25,-3.57,-0.93,1.27,-2.08
80869,-1.78,-3.21,-3.49,-0.69,1.29,-1.93
80883,-1.32,-2.06,-2.87,-0.41,1.18,-1.60
80897,-0.64,-1.61,-3.28,-0.42,1.08,-1.42
80913,2.48,-1.10,-3.86,-0.59,0.86,-1.05
80927,3.49,-1.46,-4.33,-0.62,0.72,-0.85
80942,4.06,-3.72,-5.37,-0.61,0.62,-0.60
80956,3.65,-4.37,-5.21,-0.16,0.51,-0.13
80970,3.14,-4.58,-4.77,0.19,0.47,0.02
80984,2.78,-2.77,-3.71,0.80,0.22,0.14
80998,3.09,-1.98,-3.33,1.01,0.08,0.26
81014,3.78,-0.79,-3.31,1.20,-0.27,0.71
81028,3.20,-0.80,-3.74,1.20,-0.42,0.94
81044,1.11,-2.74,-3.90,1.25,-0.67,1.24
81058,1.02,-3.19,-3.72,1.37,-0.81,1.27
81072,1.89,-2.46,-3.61,1.53,-0.95,1.23
81086,3.59,-0.21,-3.44,1.66,-1.14,1.20
81100,4.35,0.96,-3.00,1.42,-1.23,1.29
81116,5.80,2.50,-2.41,0.43,-1.49,1.62
81130,5.73,2.07,-2.63,-0.11,-1.62,1.76
81146,4.86,0.22,-2.99,-0.71,-1.74,1.88
81160,3.45,-1.58,-3.14,-0.65,-1.67,1.88
81174,1.84,-1.80,-2.47,-0.02,-1.33,1.83
81188,0.15,-1.24,-1.46,0.27,-1.16,1.77
81204,-1.52,-0.31,-0.61,0.55,-0.94,1.57
81218,-2.37,0.11,-0.10,0.54,-0.83,1.45
81232,-4.18,0.44,1.76,0.42,-0.77,1.35
81247,-4.53,0.64,1.91,0.47,-0.81,1.19
81261,-4.63,1.10,2.56,0.48,-0.80,1.20
81275,-4.18,1.70,2.43,0.60,-0.80,1.30
81289,-4.07,1.74,2.22,0.59,-0.77,1.35
81305,-4.35,1.29,2.07,0.62,-0.65,1.35
81319,-4.49,1.37,2.15,0.69,-0.62,1.33
81334,-3.86,2.05,2.27,0.75,-0.61,1.31
81348,-3.31,2.51,2.12,0.86,-0.67,1.23
81363,-2.02,3.20,2.15,0.85,-0.66,1.18
81377,-0.80,3.80,2.20,0.80,-0.56,1.06
81392,-0.18,3.96,2.13,0.83,-0.48,1.02
81407,1.75,3.92,2.00,1.07,-0.31,0.96
81421,2.36,4.06,1.92,1.29,-0.22,0.92
81435,2.70,4.85,1.40,1.82,0.00,0.79
81449,2.38,5.39,0.94,2.07,0.06,0.69
81464,2.18,5.98,0.48,2.22,0.05,0.57
81478,2.93,7.57,0.29,2.18,-0.05,0.27
81492,3.36,8.08,0.59,2.00,-0.11,0.12
81508,4.13,9.27,1.82,1.36,-0.21,-0.11
81522,3.81,9.46,2.07,0.91,-0.22,-0.15
81536,1.45,8.92,2.07,-0.09,-0.16,-0.11
81550,0.96,8.52,2.16,-0.60,-0.11,-0.10
81566,2.45,8.49,2.18,-1.08,-0.13,-0.13
81580,3.40,8.59,1.73,-2.01,-0.27,-0.26
81596,4.52,7.71,0.60,-2.79,-0.21,-0.27
81610,4.49,5.36,-0.33,-3.01,-0.09,-0.27
81624,4.29,4.10,-0.49,-3.01,0.08,-0.32
81638,3.41,3.20,-0.60,-2.49,0.59,-0.69
81652,3.03,3.92,-0.78,-2.08,0.88,-0.93
81668,2.42,5.24,-0.78,-1.48,1.27,-1.23
81682,1.33,5.19,-0.83,-1.48,1.39,-1.30
81698,0.12,3.85,-0.12,-1.73,1.58,-1.49
81712,-1.33,2.51,0.55,-1.86,1.63,-1.65
81726,-2.57,1.30,-0.44,-1.94,1.63,-1.83
81741,-2.95,0.79,-0.90,-2.00,1.55,-2.17
81756,-3.60,-0.34,-1.66,-1.96,1.55,-2.32
81771,-3.57,-0.86,-1.56,-1.86,1.59,-2.53
81785,-2.62,-2.31,-2.10,-1.82,1.56,-2.57
81801,-2.13,-2.69,-2.37,-1.63,1.52,-2.57
81815,-1.69,-2.92,-2.57,-1.41,1.58,-2.53
81829,-1.56,-2.58,-2.98,-0.86,1.80,-2.33
81843,-1.84,-2.34,-3.01,-0.60,1.89,-2.18
81859,-2.47,-2.57,-3.21,-0.22,1.82,-1.87
81874,-2.23,-3.15,-3.73,-0.09,1.64,-1.73
81888,-0.24,-3.70,-4.88,-0.02,1.28,-1.47
81902,0.79,-3.12,-5.46,0.18,1.16,-1.33
81918,3.28,-1.52,-6.06,0.58,0.94,-0.83
81933,3.31,-1.57,-6.01,0.64,0.82,-0.53
81949,2.19,-2.46,-5.75,0.54,0.55,-0.08
81963,1.46,-3.19,-5.28,0.51,0.33,0.03
81977,2.07,-2.48,-4.70,0.55,0.10,0.09
81992,3.56,-0.98,-4.39,0.72,-0.33,0.33
82007,4.34,-0.32,-4.21,0.69,-0.52,0.58
82022,4.07,-0.51,-4.28,0.44,-0.81,1.17
82036,2.58,-1.75,-3.99,0.33,-0.91,1.40
82052,1.05,-2.28,-3.78,0.45,-1.04,1.57
82067,1.15,-1.64,-3.49,0.65,-1.13,1.55
82081,2.08,-0.48,-3.38,0.87,-1.38,1.55
82095,2.57,-0.01,-3.19,0.85,-1.47,1.59
82112,4.18,0.67,-2.15,0.58,-1.56,1.63
82126,4.56,0.89,-2.03,0.40,-1.59,1.63
82140,4.77,0.92,-2.22,0.08,-1.59,1.69
82154,4.39,0.68,-2.34,0.04,-1.54,1.73
82170,2.57,-0.77,-1.76,0.30,-1.16,1.78
82184,1.86,-1.12,-1.24,0.30,-1.16,1.78
82200,-0.50,-0.57,-0.04,0.84,-0.82,1.49
82214,-1.24,0.01,0.26,1.05,-0.73,1.39
82228,-1.96,0.51,0.65,1.23,-0.65,1.33
82242,-4.04,1.29,1.47,1.41,-0.55,1.31
82256,-4.64,1.36,1.78,1.39,-0.54,1.31
82272,-5.42,1.48,2.30,1.23,-0.62,1.25
82286,-5.23,1.52,2.26,1.10,-0.72,1.20
82302,-3.49,1.93,1.65,0.87,-0.87,1.12
82316,-2.93,2.24,1.39,0.79,-0.83,1.13
82330,-2.43,2.87,1.45,0.79,-0.61,1.24
82344,-2.48,3.02,2.25,0.79,-0.51,1.31
82359,-2.12,2.94,2.39,0.80,-0.51,1.34
82374,-1.44,2.85,1.78,0.86,-0.58,1.22
82393,-0.72,3.03,1.45,1.10,-0.57,1.06
82407,-0.35,3.21,1.42,1.25,-0.55,1.03
82423,1.07,4.16,1.59,1.60,-0.61,1.07
82437,1.48,4.68,1.46,1.76,-0.63,1.12
82453,2.87,5.69,1.36,1.97,-0.70,1.16
82467,3.32,6.13,0.85,2.05,-0.73,1.11
82481,4.60,7.40,-0.42,2.09,-0.73,1.03
82495,4.75,7.75,-0.64,2.26,-0.61,0.77
82510,4.18,8.63,0.09,2.33,-0.49,0.58
82525,3.71,8.92,0.99,2.19,-0.21,0.08
82539,3.09,9.16,1.70,1.89,-0.16,-0.17
82554,1.49,9.06,2.28,0.80,-0.29,-0.61
82568,1.41,8.80,2.06,0.12,-0.40,-0.79
82582,3.01,8.75,0.03,-0.53,-0.52,-0.96
82596,3.86,8.74,-0.60,-1.54,-0.67,-1.15
82612,5.03,8.15,-1.39,-2.26,-0.31,-1.17
82626,5.01,6.78,-2.43,-2.53,0.02,-1.18
82641,4.77,4.71,-2.41,-2.70,0.34,-1.25
82655,4.63,3.03,-2.00,-2.63,0.89,-1.51
82669,4.43,2.35,-1.97,-2.43,1.12,-1.68
82683,3.66,1.55,-1.99,-1.85,1.63,-1.99
82697,2.33,1.27,-1.42,-1.53,1.87,-2.16
82714,0.75,0.84,-0.67,-0.88,2.10,-2.53
82728,-0.68,0.80,-0.21,-0.63,2.06,-2.73
82742,-1.76,0.70,-0.40,-0.44,1.96,-2.91
82756,-2.14,0.65,-0.41,-0.27,1.79,-3.24
82772,-2.95,0.56,-0.23,-0.33,1.69,-3.37
82786,-2.92,0.18,-0.23,-0.64,1.37,-3.57
82801,-1.81,-1.06,-1.61,-0.86,1.17,-3.66
82816,-1.16,-1.60,-2.34,-1.31,0.91,-3.77
82830,-0.48,-2.15,-3.04,-1.40,0.85,-3.79
82844,0.43,-3.68,-4.47,-1.48,0.91,-3.67
82858,0.36,-4.35,-4.90,-1.48,1.04,-3.54
82874,-0.59,-6.05,-4.05,-1.38,1.28,-3.21
82888,-0.81,-6.15,-3.80,-1.18,1.29,-3.04
82904,-0.70,-4.30,-3.07,-0.60,1.05,-2.64
82918,-0.13,-3.49,-3.01,-0.42,0.82,-2.38
82932,0.57,-2.85,-2.95,-0.38,0.57,-2.06
82946,2.37,-2.60,-3.57,-0.53,0.23,-1.33
82960,2.59,-3.02,-3.71,-0.62,0.20,-0.92
82976,2.68,-4.36,-3.86,-0.50,0.11,-0.08
82990,2.93,-4.54,-3.93,-0.33,-0.04,0.31
83006,4.23,-3.93,-5.10,0.13,-0.37,0.96
83020,4.53,-3.50,-5.26,0.35,-0.41,1.22
83034,4.31,-2.80,-5.21,0.73,-0.30,1.70
83048,3.21,-2.78,-4.81,0.88,-0.21,1.92
83063,1.97,-3.15,-3.92,1.02,-0.15,2.08
83078,1.59,-3.47,-3.51,1.32,-0.27,2.15
83092,1.65,-3.34,-3.31,1.46,-0.41,2.10
83107,2.36,-2.65,-2.69,1.65,-0.68,2.01
83121,3.73,-1.71,-2.09,1.68,-0.81,2.04
83135,4.91,-0.45,-2.20,1.55,-1.03,2.23
83149,5.51,0.22,-2.50,1.43,-1.08,2.36
83165,5.02,0.56,-2.32,1.08,-1.13,2.59
83179,3.96,0.53,-1.98,0.91,-1.17,2.70
83194,2.89,0.96,-1.35,0.77,-1.21,2.82
83208,2.38,1.31,-0.94,0.51,-1.28,3.04
83222,1.39,1.75,-0.36,0.37,-1.28,3.13
83236,-0.07,1.95,0.33,0.07,-1.16,3.18
83250,-1.68,1.35,0.84,-0.06,-1.06,3.12
83266,-3.28,0.82,1.19,-0.12,-0.87,2.86
83280,-3.91,0.61,1.36,0.00,-0.80,2.67
83294,-4.77,0.51,1.70,0.19,-0.75,2.46
83309,-4.69,0.80,1.80,0.70,-0.79,2.05
83324,-3.95,1.60,1.71,0.95,-0.86,1.88
83338,-2.81,2.82,1.69,1.24,-0.91,1.62
83352,-2.29,3.41,1.76,1.27,-0.85,1.53
83368,-1.41,4.54,1.71,1.17,-0.60,1.46
83382,-1.31,4.69,1.43,1.07,-0.49,1.45
83396,-0.52,4.42,1.39,0.98,-0.42,1.42
83410,-0.10,4.47,1.02,1.09,-0.42,1.38
83425,0.40,4.60,0.70,1.21,-0.40,1.32
83439,2.14,5.31,0.28,1.56,-0.30,1.18
83453,2.51,5.66,0.08,1.73,-0.19,1.10
83469,2.77,6.36,-0.62,2.07,0.07,0.89
83483,2.78,6.68,-0.66,2.25,0.18,0.75
83497,3.47,7.78,-1.43,2.62,0.16,0.40
83511,3.84,8.31,-1.65,2.78,0.11,0.20
83527,3.78,9.95,0.03,2.84,0.13,-0.01
83541,3.25,10.59,1.03,2.35,0.24,-0.37
83555,1.20,11.28,1.84,1.81,0.20,-0.48
83570,-0.22,10.58,1.75,0.23,-0.07,-0.53
83584,-0.13,10.10,1.63,-0.58,-0.31,-0.57
83598,2.76,9.67,0.12,-1.85,-0.83,-0.84
83612,3.73,9.58,-0.61,-2.31,-0.91,-0.97
83628,4.57,8.77,-1.72,-2.99,-0.59,-1.04
83642,4.46,6.79,-2.12,-3.20,-0.31,-1.01
83658,4.08,4.50,-1.71,-3.28,0.23,-1.16
83673,3.53,3.54,-1.27,-3.14,0.47,-1.37
83687,2.71,3.58,-0.95,-2.93,0.68,-1.61
83701,2.35,3.82,-0.70,-2.44,1.03,-2.03
83715,1.66,4.40,-0.19,-2.32,1.12,-2.16
83732,1.22,3.79,0.48,-2.43,1.12,-2.34
83746,0.23,1.48,-0.82,-2.52,1.11,-2.42
83761,-0.17,0.45,-1.39,-2.57,1.22,-2.66
83775,-0.63,-0.52,-1.76,-2.41,1.35,-2.83
83789,-2.24,-2.66,-2.23,-1.82,1.66,-3.18
83803,-2.68,-3.07,-2.14,-1.40,1.78,-3.37
83819,-3.15,-2.57,-1.18,-0.67,1.76,-3.68
83833,-2.83,-2.43,-1.30,-0.51,1.62,-3.73
83847,-1.63,-2.87,-2.72,-0.46,1.47,-3.72
83862,-1.19,-3.43,-3.11,-0.68,1.29,-3.55
83877,-0.80,-3.94,-3.52,-0.82,1.25,-3.38
83891,0.30,-3.96,-5.20,-0.71,1.21,-2.89
83905,1.07,-3.66,-5.44,-0.52,1.16,-2.60
83921,3.65,-2.22,-6.04,-0.16,0.96,-2.05
83935,4.24,-2.04,-6.20,-0.10,0.93,-1.79
83949,3.45,-2.95,-4.57,-0.17,0.95,-1.54
83963,2.60,-3.57,-4.20,-0.55,0.92,-1.07
83978,1.89,-4.22,-4.01,-0.72,0.81,-0.84
83992,1.65,-5.19,-4.12,-0.66,0.42,-0.44
84006,2.10,-5.00,-4.06,-0.44,0.23,-0.28
84022,3.84,-3.62,-3.94,0.21,-0.02,0.21
84036,4.05,-3.24,-4.01,0.51,-0.07,0.55
84050,3.32,-2.89,-3.88,0.92,-0.14,1.22
84064,2.02,-3.01,-3.47,1.06,-0.19,1.50
84081,1.19,-2.97,-3.20,1.16,-0.26,1.75
84094,1.49,-2.42,-3.23,1.33,-0.48,2.10
84109,2.72,-1.12,-2.39,1.32,-0.60,2.22
84124,4.55,0.31,-1.75,0.98,-0.87,2.54
84138,5.38,1.12,-1.73,0.68,-1.03,2.76
84153,6.54,1.91,-2.02,-0.11,-1.39,3.29
84167,6.42,1.02,-2.79,-0.47,-1.56,3.50
84183,4.71,-0.14,-2.52,-0.93,-1.69,3.63
84197,3.03,-0.36,-2.08,-0.94,-1.68,3.53
84214,1.57,0.58,-1.46,-0.79,-1.55,3.19
84229,0.87,0.80,-1.23,-0.71,-1.46,3.01
84243,-1.35,0.02,-0.16,-0.41,-1.20,2.62
84257,-2.07,-0.18,0.31,-0.15,-1.06,2.37
84273,-4.08,0.38,1.54,0.53,-0.81,1.81
84287,-4.55,0.89,1.97,0.84,-0.72,1.57
84301,-4.69,2.10,1.97,1.10,-0.68,1.38
84315,-4.44,2.31,1.68,1.38,-0.71,1.11
84330,-4.12,2.45,1.24,1.42,-0.74,1.00
84344,-3.55,2.93,0.58,1.36,-0.62,0.83
84358,-3.58,3.48,0.75,1.25,-0.50,0.78
84374,-3.26,4.66,2.25,0.98,-0.29,0.78
84388,-2.74,4.58,2.49,0.59,-0.42,0.88
84407,-1.06,3.53,2.31,0.40,-0.49,0.91
84423,0.04,3.79,2.25,0.56,-0.68,0.89
84437,0.55,4.25,2.08,0.74,-0.71,0.89
84452,1.56,5.65,0.85,0.92,-0.65,0.88
84466,1.86,5.93,0.73,0.85,-0.55,0.84
84481,2.56,6.16,0.99,0.80,-0.44,0.78
84495,3.31,6.39,0.93,0.94,-0.22,0.57
84509,3.72,6.25,1.03,1.13,-0.16,0.46
84525,4.26,6.15,1.45,1.45,-0.09,0.12
84539,4.15,6.80,1.47,1.45,-0.08,-0.10
84553,2.85,9.44,2.16,0.96,-0.10,-0.42
84567,2.18,9.76,2.09,0.46,-0.09,-0.46
84583,1.66,8.81,1.85,-0.11,-0.10,-0.46
84597,2.19,8.43,1.53,-1.30,-0.08,-0.56
84613,3.76,7.18,0.64,-2.12,0.16,-0.76
84627,3.87,6.29,0.45,-2.34,0.31,-0.85
84641,3.88,5.34,0.18,-2.43,0.46,-0.95
84655,3.90,4.11,-0.23,-2.35,0.75,-1.32
84669,3.80,4.26,-0.32,-2.28,0.87,-1.48
84685,3.04,4.38,-0.35,-2.28,1.02,-1.58
84699,2.84,3.96,-0.56,-2.30,1.05,-1.59
84715,2.03,2.85,-0.73,-2.28,1.14,-1.67
84729,1.02,1.84,-0.57,-2.21,1.19,-1.76
84743,0.18,0.68,-1.08,-2.11,1.27,-1.87
84757,-0.70,-0.28,-1.65,-1.77,1.51,-2.15
84772,-1.90,-1.47,-2.02,-1.54,1.65,-2.29
84787,-2.62,-2.02,-2.06,-0.91,1.93,-2.59
84801,-3.81,-2.46,-1.91,-0.55,1.99,-2.77
84817,-4.00,-2.46,-1.70,0.03,1.88,-3.03
84831,-3.38,-1.68,-2.26,0.14,1.77,-3.07
84845,-2.22,-1.43,-3.05,0.07,1.59,-2.92
84859,-1.75,-1.29,-3.37,-0.09,1.56,-2.78
84875,-1.46,-1.01,-3.90,-0.53,1.58,-2.38
84889,-1.29,-1.22,-4.06,-0.76,1.52,-2.16
84903,0.39,-2.43,-5.04,-0.93,1.39,-1.97
84918,1.10,-2.93,-5.51,-1.09,1.17,-1.70
84933,1.66,-3.54,-5.86,-1.03,1.15,-1.59
84947,2.15,-5.09,-5.22,-0.68,1.04,-1.38
84961,2.18,-5.04,-4.96,-0.47,0.92,-1.25
84977,2.05,-3.49,-4.61,-0.13,0.65,-0.84
84992,2.23,-3.00,-4.49,-0.03,0.45,-0.55
85006,3.43,-2.63,-4.79,0.13,0.04,0.11
85020,3.87,-2.89,-4.97,0.28,-0.10,0.45
85036,4.43,-3.07,-5.33,0.70,-0.24,1.04
85050,3.93,-2.84,-5.04,0.92,-0.24,1.28
85065,1.90,-2.55,-3.83,1.15,-0.26,1.47
85079,1.60,-2.59,-3.56,1.52,-0.44,1.70
85093,1.69,-2.55,-3.44,1.66,-0.58,1.73
85107,2.99,-1.67,-3.27,1.88,-0.86,1.76
85121,3.38,-1.14,-2.79,1.93,-0.98,1.82
85137,4.37,0.18,-1.72,1.79,-1.33,2.04
85151,4.48,0.31,-1.56,1.65,-1.53,2.20
85167,4.45,0.14,-1.66,1.50,-1.91,2.49
85181,4.13,-0.10,-2.06,1.46,-2.02,2.54
85195,2.95,0.64,-1.69,1.41,-2.03,2.53
85209,1.54,1.58,-1.06,1.14,-1.81,2.55
85223,0.83,2.03,-0.89,0.87,-1.75,2.62
85239,-0.51,2.07,-0.57,0.13,-1.62,2.76
85253,-1.59,0.92,-0.25,-0.18,-1.54,2.73
85269,-2.48,0.01,0.34,-0.33,-1.32,2.43
85283,-2.99,-0.64,0.86,-0.16,-1.20,2.24
85297,-3.23,-0.47,1.36,0.51,-1.02,1.93
85311,-3.21,-0.18,1.44,0.92,-0.93,1.82
85327,-2.70,1.27,1.20,1.61,-0.80,1.67
85341,-2.39,1.97,1.05,1.82,-0.73,1.62
85356,-1.53,3.79,0.83,1.89,-0.65,1.56
85371,-1.37,4.35,1.08,1.74,-0.45,1.49
85386,-1.22,4.81,1.35,1.57,-0.36,1.47
85401,-0.84,5.36,1.45,1.16,-0.32,1.49
85415,-0.71,5.27,1.42,1.01,-0.31,1.49
85430,-0.30,4.53,1.36,0.92,-0.28,1.38
85444,-0.02,4.48,1.36,1.02,-0.30,1.28
85458,1.27,5.25,0.77,1.40,-0.36,1.07
85473,1.79,5.76,0.39,1.63,-0.37,0.98
85489,3.55,7.55,-0.43,1.94,-0.35,0.82
85503,4.10,8.27,-0.53,1.99,-0.34,0.74
85519,4.78,9.69,-0.29,1.90,-0.23,0.55
85534,4.41,10.67,0.46,1.71,-0.15,0.45
85548,3.38,10.87,1.67,1.39,-0.09,0.36
85562,2.02,10.16,1.76,0.44,-0.15,0.11
85577,1.19,8.76,1.60,-0.14,-0.22,-0.05
85593,1.34,8.16,1.80,-1.15,-0.43,-0.53
85607,3.76,8.22,0.43,-1.54,-0.62,-0.81
85622,4.47,8.38,-0.38,-2.12,-0.73,-1.20
85637,5.04,7.86,-1.91,-2.37,-0.54,-1.28
85651,4.90,5.83,-2.23,-2.73,0.03,-1.42
85665,4.69,4.76,-2.17,-2.73,0.35,-1.56
85681,3.67,2.92,-1.07,-2.40,0.98,-1.97
85695,3.21,2.72,-0.87,-2.17,1.24,-2.13
85709,1.94,2.47,-0.62,-1.79,1.61,-2.33
85723,1.59,2.20,-0.59,-1.68,1.72,-2.45
85738,1.21,1.89,-0.54,-1.60,1.79,-2.59
85752,0.12,0.94,-0.60,-1.42,1.85,-2.89
85766,-0.26,0.51,-0.77,-1.30,1.86,-3.01
85782,-1.51,-0.15,-0.86,-1.07,1.85,-3.23
85796,-1.79,-0.40,-0.80,-1.02,1.81,-3.34
85810,-1.71,-0.74,-1.32,-1.06,1.60,-3.57
85824,-1.21,-1.03,-1.90,-1.16,1.46,-3.67
85840,0.57,-2.15,-4.00,-1.25,1.27,-3.83
85854,0.97,-2.73,-4.46,-1.29,1.27,-3.86
85870,1.01,-3.83,-4.77,-1.14,1.50,-3.79
85884,0.13,-4.35,-4.08,-1.03,1.62,-3.71
85898,-0.13,-4.53,-3.78,-0.91,1.67,-3.62
85912,0.15,-4.00,-3.32,-0.70,1.45,-3.40
85926,0.81,-3.74,-3.47,-0.63,1.26,-3.26
