time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
84109,2.14,-0.66,-2.89,-0.16,-1.60,3.17
84124,-0.35,-2.05,-2.64,-0.50,-1.62,3.42
84139,-1.84,-2.16,-1.09,-0.63,-1.51,3.37
84154,-2.80,-2.14,0.45,-0.83,-1.15,3.08
84168,-3.22,-2.04,0.86,-0.88,-0.96,2.91
84182,-4.11,-1.68,1.56,-0.92,-0.51,2.51
84196,-4.64,-1.77,2.40,-0.95,-0.38,2.30
84212,-5.17,-2.14,2.72,-0.93,-0.63,1.95
84226,-5.28,-2.45,1.67,-0.72,-0.95,1.78
84242,-4.81,-1.86,1.52,0.19,-1.39,1.60
84256,-4.33,-1.69,1.86,0.70,-1.54,1.66
84270,-3.30,-1.47,1.54,1.17,-1.77,1.75
84284,-2.33,-0.71,-0.59,2.07,-2.42,1.76
84303,1.09,1.17,-1.18,2.46,-2.60,1.47
84317,3.60,1.63,-1.95,2.59,-2.43,1.29
84331,7.54,4.21,-3.56,2.73,-1.78,1.05
84345,7.39,4.85,0.78,2.43,1.33,0.59
84360,5.68,5.18,1.92,2.34,1.35,0.75
84374,1.68,5.11,0.86,2.75,0.75,1.24
84388,1.91,5.11,1.21,2.86,0.59,1.33
84404,6.20,6.64,-1.10,3.19,-0.32,1.12
84418,7.64,7.70,-2.55,3.20,-0.75,0.97
84432,6.69,11.09,1.59,3.05,-0.65,0.82
84446,5.03,11.61,2.73,2.15,-0.42,0.69
84461,3.27,11.75,2.93,1.49,-0.65,0.74
84475,1.48,10.37,1.57,-0.11,-1.05,0.94
84489,1.93,9.43,1.47,-0.90,-1.09,1.02
84505,4.54,7.54,-0.31,-2.33,-1.74,0.52
84519,5.49,7.40,-2.24,-2.94,-2.34,0.03
84533,7.91,6.90,-6.82,-3.57,-2.56,-0.61
84547,9.57,4.71,-9.79,-3.52,-1.47,-0.55
84563,6.71,1.40,-3.41,-3.24,0.54,-0.43
84577,3.02,-0.33,-1.91,-2.80,2.75,-0.82
84593,0.86,-1.25,-0.97,-2.05,3.30,-1.88
84607,0.12,-1.22,-0.64,-1.65,3.40,-2.42
84621,-1.02,-0.54,0.11,-1.27,3.38,-2.87
84635,-1.98,-0.20,0.29,-0.47,3.15,-3.32
84649,-2.87,0.34,0.94,-0.11,3.07,-3.43
84665,-3.64,0.18,0.93,0.31,2.90,-3.64
84679,-4.00,0.00,0.67,0.42,2.74,-3.76
84695,-4.78,-0.36,1.10,0.32,2.23,-4.02
84709,-4.77,-0.74,0.88,0.21,1.76,-4.09
84724,-3.52,-1.53,-0.29,-0.13,0.65,-4.10
84738,-2.76,-1.87,-0.22,-0.31,0.21,-4.06
84754,-0.61,-2.11,-1.69,-0.73,-0.56,-3.98
84768,0.41,-2.24,-3.04,-0.95,-0.91,-3.94
84782,3.83,-2.62,-7.15,-1.17,-1.06,-3.85
84797,4.46,-2.96,-5.52,-1.44,0.47,-3.48
84811,5.03,-3.45,-4.07,-1.55,1.17,-3.17
84825,5.97,-4.70,-6.58,-1.52,1.15,-2.61
84839,6.51,-5.06,-7.55,-1.48,1.08,-2.38
84855,5.84,-5.46,-6.55,-1.29,1.63,-1.89
84869,5.48,-5.50,-5.76,-1.15,1.82,-1.65
84883,4.97,-5.55,-4.14,-1.01,1.82,-1.40
84898,5.06,-5.57,-3.78,-0.59,1.41,-0.82
84913,5.00,-5.62,-3.94,-0.32,1.08,-0.48
84927,3.92,-5.43,-4.69,0.27,0.40,0.19
84941,3.55,-5.42,-2.99,0.58,0.27,0.49
84957,3.57,-6.15,-0.55,1.16,-0.15,0.95
84971,3.86,-6.34,-1.87,1.31,-0.62,1.11
84985,5.08,-5.91,-3.86,1.44,-1.05,1.24
84999,7.33,-6.35,-6.46,1.97,-1.43,1.67
85014,8.23,-6.06,-6.42,2.12,-1.28,1.91
85028,8.90,-2.97,-3.18,2.28,-0.47,2.12
85042,8.45,-1.53,-2.64,2.24,-0.40,2.46
85058,6.73,1.03,-1.69,1.94,-0.53,3.27
85072,4.28,1.91,-0.12,1.66,-0.59,3.80
85086,1.39,1.41,1.44,0.90,-0.92,4.75
85100,-0.86,0.10,1.40,0.52,-1.17,5.01
85116,-2.35,-0.57,0.83,0.15,-1.40,5.09
85130,-2.71,-0.77,0.64,-0.50,-1.61,4.97
85145,-2.65,-1.57,1.98,-0.75,-1.57,4.81
85160,-2.43,-1.41,2.85,-1.17,-1.62,4.16
85174,-2.21,-0.90,3.38,-1.28,-1.80,3.79
85188,-2.19,0.07,2.59,-1.17,-2.22,3.24
85202,-2.14,0.45,1.86,-0.90,-2.31,3.12
85218,-1.33,0.48,-0.40,-0.07,-2.04,3.11
85232,-0.89,0.36,-0.98,0.42,-1.71,3.13
85248,0.53,-0.22,-1.58,1.42,-0.88,2.92
85262,0.95,0.08,-1.28,1.88,-0.44,2.63
85276,1.53,2.45,-0.85,2.27,-0.06,2.24
85290,1.73,3.66,-0.70,2.67,0.43,1.46
85304,2.20,4.79,-0.26,2.64,0.55,1.15
85320,3.35,7.42,-0.85,2.17,0.86,0.66
85334,3.59,8.00,-0.72,1.82,0.95,0.63
85350,4.38,8.07,-1.26,1.45,0.69,0.90
85364,4.79,7.80,-1.86,1.34,0.50,1.00
85378,5.98,7.74,-1.43,1.25,0.36,0.84
85392,5.96,8.17,-0.56,1.23,0.22,0.67
85408,5.13,9.37,1.39,1.06,-0.36,0.31
85422,3.15,10.41,2.47,0.83,-0.68,0.17
85436,1.20,10.79,2.04,0.49,-0.96,0.08
85451,1.04,10.58,0.65,-0.54,-1.26,-0.04
85466,1.58,10.33,0.30,-1.14,-1.29,-0.11
85480,3.83,10.40,0.44,-2.45,-1.94,-0.65
85494,5.89,10.43,-2.39,-3.10,-2.47,-0.93
85510,8.75,8.58,-9.27,-3.94,-2.21,-1.01
85524,10.56,3.79,-13.31,-3.78,-0.23,-0.83
85538,7.00,-1.28,-5.46,-3.51,1.90,-0.87
85552,2.63,-2.87,-2.92,-2.73,3.43,-2.08
85567,1.26,-2.98,-1.65,-2.19,3.70,-2.91
85581,-0.17,-2.43,0.33,-1.21,3.60,-4.34
85595,-0.50,-0.94,1.27,-0.78,3.21,-4.73
85611,-0.25,-0.49,0.91,-0.03,2.37,-5.05
85625,-0.34,0.09,0.94,0.16,2.11,-5.20
85639,-0.58,-0.09,0.76,0.13,1.45,-5.36
85653,-0.56,-0.37,0.50,0.06,1.00,-5.27
85669,-0.10,-1.70,-1.19,-0.06,0.61,-5.12
85684,0.29,-2.37,-1.89,-0.57,0.13,-4.96
85700,1.51,-3.14,-3.03,-1.22,0.13,-4.99
85714,2.07,-3.29,-3.22,-1.52,0.21,-4.97
85728,2.72,-3.40,-3.28,-1.84,0.27,-4.88
85743,4.33,-4.16,-4.18,-2.37,0.41,-4.43
85758,4.64,-6.24,-5.91,-2.54,0.54,-4.09
85773,4.50,-7.03,-6.05,-2.65,1.12,-3.43
85787,4.28,-7.79,-5.99,-2.58,1.41,-3.16
85803,3.91,-8.91,-4.71,-2.20,1.73,-2.72
85818,4.29,-8.92,-4.15,-1.92,1.70,-2.52
85832,5.33,-7.57,-2.96,-1.32,1.23,-2.05
85846,5.29,-6.95,-3.45,-1.05,0.91,-1.72
85862,4.63,-6.05,-5.00,-0.50,0.43,-0.69
85876,3.89,-5.88,-4.75,-0.13,0.39,0.00
85890,3.38,-6.51,-3.47,0.72,0.23,1.37
85904,3.91,-6.52,-3.67,1.15,-0.09,1.85
85919,4.48,-6.17,-4.15,1.57,-0.47,2.19
85933,5.63,-5.52,-5.44,2.09,-0.77,2.73
85947,6.68,-4.82,-6.29,2.24,-0.66,2.98
85963,7.22,-4.28,-4.48,2.24,-0.33,3.58
85977,7.89,-4.08,-3.02,2.17,-0.39,3.84
85991,8.87,-3.23,-2.60,1.93,-0.92,4.19
86005,9.37,-2.53,-2.65,1.76,-1.19,4.31
86021,9.75,-0.38,-3.97,1.61,-1.45,4.46
86035,8.87,0.23,-4.04,1.38,-1.73,4.93
86051,4.75,0.54,-2.60,1.00,-1.70,5.39
86065,3.38,0.70,-1.97,0.77,-1.70,5.49
86079,2.10,0.93,-1.35,0.51,-1.75,5.50
86093,-0.67,1.47,-0.52,-0.04,-1.80,5.27
86107,-1.31,1.72,-0.33,-0.27,-1.75,5.11
86123,-2.01,1.29,0.03,-0.59,-1.49,4.74
86137,-1.97,1.17,0.52,-0.66,-1.29,4.42
86153,-1.96,0.58,1.06,-0.75,-1.19,3.53
86167,-2.08,0.66,0.76,-0.60,-1.24,3.05
86181,-1.90,1.21,0.25,-0.34,-1.25,2.63
86195,-1.65,1.63,0.58,0.30,-1.09,1.99
86210,-0.85,2.39,1.51,0.60,-0.99,1.76
86225,0.06,2.59,1.95,1.06,-0.99,1.36
86239,0.42,2.56,1.63,1.23,-1.07,1.15
86255,1.51,2.25,0.33,1.66,-1.11,0.72
86269,1.98,2.34,0.00,1.92,-0.99,0.54
86283,3.32,2.99,-0.93,2.57,-0.40,0.25
86297,3.78,4.73,-0.29,2.86,0.07,0.10
86318,3.43,7.18,0.33,3.16,0.38,-0.08
86332,3.60,10.63,-1.64,3.23,0.26,-0.04
86346,4.16,11.37,-2.21,3.01,0.13,0.32
86361,5.87,12.01,-1.74,2.79,0.19,0.55
86376,6.03,12.05,-0.85,2.12,0.35,0.71
86390,5.87,12.06,0.10,1.62,0.27,0.62
86406,2.88,11.02,1.33,0.32,-0.15,0.32
86420,1.89,10.53,0.98,-0.41,-0.29,0.19
86434,1.55,7.10,0.64,-1.73,-0.36,-0.05
86448,2.16,6.47,1.01,-2.37,-0.61,-0.51
86465,4.82,7.38,-0.96,-3.39,-1.86,-1.78
86479,6.30,7.85,-2.93,-3.70,-2.37,-2.20
86493,9.37,5.23,-8.53,-3.88,-2.26,-2.27
86507,8.64,2.98,-5.03,-3.67,0.92,-1.78
86523,5.31,-0.76,-3.10,-3.51,1.90,-1.71
86537,3.31,-2.17,-1.63,-2.78,2.64,-2.40
86552,2.15,-2.61,-0.67,-2.31,2.85,-2.88
86567,1.08,-1.99,-0.41,-1.18,2.91,-3.72
86581,0.55,-1.79,-0.51,-0.67,2.83,-4.05
86595,-0.37,-1.54,-0.44,0.04,2.63,-4.57
86609,-1.07,-1.14,-0.22,0.20,2.46,-4.74
86625,-1.22,-1.42,-0.46,0.18,1.91,-4.91
86639,-1.01,-1.49,-0.92,0.07,1.58,-4.94
86655,0.00,-2.02,-0.98,-0.37,1.02,-4.93
86669,0.64,-2.31,-0.81,-0.67,0.85,-4.92
86683,1.56,-2.64,-1.56,-0.99,0.68,-4.88
86697,2.96,-3.57,-3.99,-1.55,0.32,-4.67
86711,3.95,-4.55,-6.10,-1.74,0.37,-4.47
86727,4.37,-6.09,-6.41,-1.91,1.08,-3.97
86741,4.25,-6.80,-6.18,-1.88,1.44,-3.71
86757,3.53,-7.92,-5.11,-1.68,1.81,-3.28
86771,3.56,-8.04,-4.77,-1.57,1.85,-3.09
86785,4.21,-6.89,-2.43,-1.32,1.64,-2.70
86799,4.25,-6.13,-1.55,-1.21,1.38,-2.42
86815,3.95,-5.23,-3.67,-0.99,0.48,-1.42
86829,4.20,-5.44,-4.30,-0.92,0.11,-0.75
86843,4.50,-5.90,-4.18,-0.72,-0.07,-0.07
86858,4.42,-5.94,-4.30,0.05,-0.29,1.20
86872,4.30,-5.88,-4.40,0.43,-0.50,1.69
86886,3.74,-5.20,-4.76,1.04,-0.74,2.39
86900,3.57,-5.00,-4.69,1.25,-0.74,2.66
86916,4.46,-5.37,-4.58,1.53,-0.80,3.17
86930,5.07,-5.68,-4.66,1.61,-0.88,3.42
86945,6.57,-6.08,-5.16,1.67,-0.96,3.62
86959,8.30,-5.95,-5.33,1.73,-1.00,3.73
86974,8.85,-5.39,-5.05,1.76,-0.99,3.67
86988,8.90,-2.77,-4.07,1.91,-1.12,3.59
87002,8.09,-1.67,-3.56,1.98,-1.26,3.65
87018,5.72,0.41,-1.82,1.86,-1.55,3.99
87032,3.34,1.81,-0.38,1.61,-1.72,4.19
87046,1.00,3.42,0.40,1.26,-1.94,4.38
87060,-0.76,4.11,0.15,0.18,-2.42,4.71
87075,-1.37,4.44,0.13,-0.47,-2.59,4.87
87089,-2.31,3.21,-0.65,-1.72,-2.50,5.13
87103,-2.35,0.45,1.07,-2.12,-2.24,5.05
87119,-2.64,-0.95,0.36,-2.21,-1.79,4.29
87133,-2.43,-2.06,1.17,-2.35,-1.70,3.79
87147,-1.94,-2.13,2.22,-1.88,-1.68,2.75
87161,-1.69,-2.04,2.34,-1.21,-1.72,2.33
87177,-0.27,-0.96,2.48,-0.47,-1.76,2.01
87192,0.26,-0.31,1.95,0.95,-1.88,1.61
87208,2.10,1.86,-0.21,2.00,-1.91,1.30
87222,2.88,2.63,-0.63,2.29,-1.72,1.15
87236,4.44,3.95,-1.51,2.50,-1.37,0.99
87250,6.08,5.23,-2.74,2.63,-0.30,0.67
87264,5.69,6.01,-2.21,2.62,0.60,0.44
87280,2.63,6.77,0.21,2.63,1.73,0.28
87295,2.05,6.77,-0.11,2.91,1.70,0.33
87310,4.42,7.53,-0.04,3.54,1.30,0.22
87324,6.03,8.37,-0.52,3.74,0.99,-0.03
87338,6.88,11.33,0.25,3.52,0.64,-0.56
87352,5.15,11.59,1.57,3.10,0.62,-0.69
87368,0.60,10.83,2.36,2.05,0.38,-0.73
87382,0.38,10.09,1.64,1.47,0.15,-0.74
87396,1.62,9.09,0.68,0.87,-0.09,-0.72
87411,3.71,9.46,-1.42,-0.43,-1.24,-1.41
87425,4.85,9.79,-3.68,-1.26,-2.15,-1.98
87439,9.41,8.06,-12.27,-2.64,-2.34,-2.46
87453,8.83,5.97,-7.26,-3.03,1.47,-1.94
87469,5.07,1.91,-3.77,-3.23,2.18,-2.29
87483,2.97,0.46,-2.03,-3.12,2.26,-2.74
87497,2.22,-0.46,-0.98,-2.97,2.26,-3.12
87512,1.45,-0.69,-0.83,-2.36,2.04,-3.63
87527,0.95,-1.04,-0.97,-2.01,1.95,-3.80
87541,-0.24,-1.72,-0.84,-1.37,1.80,-4.09
87555,-1.24,-2.00,-0.40,-1.11,1.65,-4.24
87571,-1.59,-2.49,-0.66,-0.84,1.13,-4.51
87585,-1.31,-2.32,-1.22,-0.85,0.78,-4.62
87599,-0.27,-2.51,-2.87,-1.14,0.25,-4.76
87613,0.45,-2.66,-3.88,-1.39,0.23,-4.71
87628,1.60,-2.92,-5.37,-1.68,0.41,-4.57
87642,2.39,-3.87,-5.28,-2.17,0.90,-4.17
87656,2.08,-4.47,-4.74,-2.40,1.01,-4.00
87672,2.09,-5.10,-4.21,-2.72,1.02,-3.68
87686,2.34,-5.27,-3.56,-2.77,0.93,-3.47
87700,3.36,-5.14,-0.78,-2.81,0.38,-2.93
87714,3.60,-5.07,-1.28,-2.83,-0.11,-2.63
87730,4.40,-5.36,-5.44,-2.81,-0.54,-2.30
87744,4.72,-5.70,-6.67,-2.30,-0.65,-1.40
87760,4.62,-7.45,-7.19,-1.39,-0.04,-0.39
87774,4.36,-7.90,-6.51,-0.89,0.20,-0.04
87788,4.01,-8.14,-5.76,-0.38,0.31,0.19
87802,3.54,-7.52,-4.33,0.61,0.17,0.40
87816,3.61,-6.87,-4.29,1.00,-0.09,0.58
87832,4.22,-5.13,-6.39,1.75,-0.38,1.21
87846,4.49,-4.66,-6.62,1.95,-0.21,1.52
87862,5.12,-3.91,-5.10,2.06,0.10,2.15
87876,5.29,-3.91,-4.56,2.13,0.05,2.52
87890,6.22,-3.93,-3.71,2.18,-0.09,2.87
87905,8.07,-3.47,-3.58,2.25,-0.56,3.33
87921,9.03,-2.06,-3.92,2.23,-1.05,3.61
87935,8.22,-1.06,-3.80,2.19,-1.16,3.84
87949,5.62,-0.77,-2.81,2.13,-1.19,4.11
87965,4.41,-0.78,-2.37,1.83,-1.24,4.48
87980,2.70,-1.03,-1.99,1.64,-1.29,4.48
87994,1.06,-0.45,-1.84,1.26,-1.28,4.19
88008,-0.37,0.08,-1.69,1.09,-1.15,4.01
88025,-1.69,0.62,-0.81,0.93,-0.80,3.76
88039,-2.30,0.40,0.05,0.91,-0.65,3.65
88053,-2.85,0.27,0.35,0.99,-0.51,3.39
88067,-2.86,0.28,0.53,1.12,-0.47,3.15
88084,-2.22,0.60,1.10,1.43,-0.74,2.57
88098,-1.94,0.91,0.85,1.66,-1.05,2.30
88114,-0.61,1.98,-1.05,1.93,-1.47,1.90
88128,0.24,2.44,-1.98,2.02,-1.28,1.74
88142,1.25,3.78,-1.03,1.98,-0.22,1.43
88156,1.34,4.20,-0.11,1.90,-0.06,1.35
88171,2.36,5.14,-0.29,1.87,-0.17,1.34
88186,3.23,5.45,-0.64,1.81,-0.56,1.44
88200,4.01,5.80,-1.26,1.82,-0.63,1.50
88215,4.60,6.72,-2.87,1.88,-0.44,1.59
88229,4.62,7.26,-2.43,1.95,-0.27,1.59
88243,5.08,9.54,-0.45,1.92,-0.18,1.39
88257,5.34,10.70,-0.23,1.76,-0.33,1.18
88273,5.34,12.69,-0.10,1.19,-0.65,0.76
88287,3.94,11.92,-0.09,0.82,-0.65,0.70
88301,2.62,8.81,0.72,0.36,-0.53,0.70
88321,3.39,6.30,1.78,-0.32,-0.29,0.18
88336,4.16,7.17,1.33,-0.66,-0.41,-1.46
88350,4.97,8.84,0.20,-0.86,-0.43,-2.34
88366,6.37,12.58,-2.77,-1.43,0.24,-2.80
88380,6.37,11.53,-2.67,-1.66,0.71,-2.37
88394,5.17,4.90,-1.80,-1.74,1.35,-1.72
88408,4.74,3.15,-1.63,-1.61,1.53,-1.89
88424,3.19,1.37,-0.94,-1.18,1.66,-2.85
88438,2.54,1.41,-0.88,-0.97,1.62,-3.34
88452,0.70,2.06,-0.39,-0.80,1.53,-3.72
88467,0.26,1.84,-0.30,-0.56,1.28,-4.12
88482,-0.07,1.42,-0.22,-0.48,1.11,-4.17
88496,-0.63,-0.13,-0.60,-0.43,0.70,-4.23
88510,-0.64,-0.77,-1.05,-0.45,0.49,-4.32
88526,-0.16,-1.67,-2.02,-0.60,0.20,-4.61
88540,0.14,-1.90,-2.31,-0.73,0.15,-4.75
88554,0.87,-2.29,-3.07,-1.06,0.12,-4.87
88569,1.46,-2.58,-3.53,-1.26,0.16,-4.82
88585,2.20,-3.77,-4.20,-1.70,0.35,-4.52
88599,2.82,-4.99,-4.63,-1.89,0.43,-4.33
88615,3.82,-6.67,-3.99,-2.25,0.68,-3.85
88629,4.21,-7.38,-3.59,-2.29,0.77,-3.65
88643,5.17,-7.54,-3.62,-2.23,0.70,-3.57
88657,7.10,-6.29,-5.57,-2.01,0.36,-3.59
88671,8.35,-4.38,-7.44,-1.88,0.37,-3.38
88687,7.76,-4.99,-8.45,-1.86,0.68,-2.06
88701,6.73,-6.49,-7.86,-1.89,0.97,-1.11
88717,3.38,-11.62,-5.13,-1.46,1.30,0.01
88731,2.75,-12.40,-2.78,-1.19,1.23,-0.11
88745,3.09,-7.21,-1.46,-0.82,0.67,-0.42
88759,3.90,-5.96,-2.82,0.48,-0.78,0.24
88774,5.20,-5.10,-4.00,0.83,-0.98,0.94
88789,5.04,-4.05,-4.21,1.09,-1.09,1.55
88804,4.55,-4.14,-5.44,1.45,-1.25,2.02
88819,4.57,-4.90,-4.67,1.74,-1.03,3.48
88834,4.74,-5.52,-3.83,1.83,-0.89,3.95
88848,6.78,-5.83,-3.34,1.76,-1.11,4.09
88862,7.76,-4.93,-3.35,1.69,-1.28,3.98
88878,9.32,-0.93,-3.18,1.47,-1.44,3.85
88892,8.85,0.41,-2.97,1.27,-1.51,3.98
88906,5.60,1.64,-2.06,0.82,-1.66,4.62
88920,4.29,1.33,-1.39,0.57,-1.69,5.01
88935,3.13,0.94,-0.94,0.34,-1.74,5.30
88949,0.80,-0.39,-0.36,-0.04,-1.88,5.42
88963,0.26,-0.33,-0.21,-0.21,-1.90,5.26
88979,-0.92,-0.77,-0.08,-0.30,-1.69,4.74
88993,-1.20,-0.67,-0.04,-0.22,-1.47,4.32
89007,-1.62,-0.33,0.55,-0.09,-0.83,3.28
89021,-1.84,-0.16,1.32,0.08,-0.57,2.83
89037,-1.79,0.27,1.66,0.34,-0.45,2.48
89051,-1.29,0.74,1.79,1.09,-0.61,2.05
89067,-0.36,1.85,1.71,1.77,-1.04,1.78
89081,0.12,2.53,1.07,1.99,-1.23,1.64
89095,1.34,3.81,-0.64,2.10,-1.33,1.49
89109,3.32,4.95,-3.83,2.10,-0.91,1.26
89123,3.84,5.77,-2.08,2.01,-0.09,1.22
89139,2.97,6.07,0.72,1.90,0.81,1.46
89153,2.31,6.20,1.09,1.98,0.63,1.62
89169,1.85,6.95,1.56,2.08,0.09,1.69
89183,2.32,7.56,1.35,2.12,-0.23,1.60
89197,5.18,9.65,-1.84,2.14,-0.60,1.48
89211,6.13,10.48,-2.97,2.20,-0.93,1.26
89226,6.67,12.44,-1.54,2.19,-0.68,1.10
89241,5.76,12.72,-0.69,1.75,-0.19,0.65
89255,4.35,12.71,-0.23,1.27,-0.11,0.41
89270,1.20,11.24,0.75,-0.04,0.06,0.06
89285,1.05,10.27,1.38,-0.76,0.16,-0.03
89299,2.85,9.52,3.82,-2.10,-0.15,-0.88
89313,3.64,9.98,3.26,-2.76,-0.87,-1.55
89329,8.09,10.65,-5.21,-3.66,-2.51,-2.32
89344,10.29,8.88,-10.66,-3.82,-2.56,-2.11
89358,9.79,3.20,-6.40,-3.59,-0.99,-1.57
89372,6.01,-1.23,-3.21,-2.72,2.01,-1.23
89387,4.32,-1.90,-2.77,-2.20,2.47,-1.84
89401,2.20,-0.36,-0.39,-1.10,2.89,-3.46
89415,1.96,0.43,-0.47,-0.65,2.83,-4.05
89431,1.44,1.50,-1.37,-0.11,2.49,-4.69
89445,0.35,2.08,-1.09,-0.08,2.49,-4.82
89459,-0.75,1.27,-0.57,-0.27,2.42,-4.83
89473,-1.48,0.42,-0.46,-0.39,2.21,-4.76
89488,-1.47,-0.22,-0.46,-0.52,1.90,-4.69
89502,-0.79,-1.28,-0.55,-0.90,1.19,-4.73
89516,0.27,-1.42,-1.76,-1.16,0.82,-4.84
89532,2.09,-1.78,-3.80,-1.77,0.29,-4.99
89546,3.18,-2.23,-5.10,-2.08,0.33,-4.93
89560,3.91,-3.61,-5.87,-2.56,0.76,-4.54
89574,4.38,-4.33,-6.23,-2.70,0.93,-4.32
89590,6.48,-5.81,-6.44,-2.75,1.05,-4.16
89604,7.14,-6.18,-6.17,-2.69,1.28,-3.84
89620,6.97,-6.51,-5.35,-2.47,1.32,-3.42
89634,6.40,-6.43,-5.15,-2.33,1.23,-3.18
89648,5.13,-6.12,-4.46,-2.18,1.10,-2.92
89662,4.53,-6.01,-4.53,-1.83,0.72,-2.24
89676,4.34,-6.26,-5.11,-1.63,0.47,-1.80
89692,4.82,-6.80,-5.27,-1.08,0.20,-0.97
89706,4.93,-7.05,-4.96,-0.75,0.15,-0.50
89722,4.10,-7.06,-4.98,-0.08,0.12,0.32
89736,3.65,-6.68,-5.19,0.23,0.07,0.53
89750,2.73,-5.76,-5.13,0.57,0.07,0.73
89765,2.73,-5.67,-4.68,1.21,0.17,1.23
89781,3.84,-5.76,-3.97,1.66,0.06,1.75
89795,4.52,-5.62,-3.35,1.84,-0.01,2.02
89809,6.09,-4.76,-2.33,2.02,-0.11,2.29
89825,7.69,-3.81,-2.45,2.37,-0.53,2.96
89840,8.26,-2.89,-2.70,2.49,-0.80,3.37
89854,7.84,-3.68,-3.24,2.48,-1.30,4.18
89868,6.93,-2.44,-2.99,2.30,-1.48,4.37
89884,4.53,-0.46,-3.41,2.04,-1.64,4.78
89898,2.77,0.10,-2.33,1.76,-1.52,5.00
89912,0.85,0.62,-0.79,1.13,-1.53,5.14
89926,-0.48,0.50,-0.03,0.75,-1.64,5.13
89942,-1.42,0.24,0.52,0.05,-1.92,4.99
89956,-1.51,0.00,0.78,-0.23,-2.08,4.82
89972,-0.69,-0.94,0.62,-0.48,-2.48,4.30
89986,-0.27,-0.92,0.32,-0.38,-2.64,4.01
90000,0.73,-0.64,-1.21,-0.15,-2.66,3.70
90014,1.61,0.84,-2.15,0.49,-2.04,3.11
90028,1.82,1.80,-2.08,0.76,-1.54,2.83
90044,1.12,3.89,-1.59,1.03,-0.70,2.46
90058,0.94,4.10,-1.32,1.07,-0.39,2.36
90074,0.83,3.69,-0.27,1.05,-0.00,2.05
90088,1.32,3.67,0.57,1.05,-0.08,1.85
90102,3.68,3.98,0.22,1.06,-0.37,1.60
90116,4.42,4.40,-1.42,1.16,-0.73,1.03
90131,4.63,5.67,-1.19,1.24,-0.34,0.78
90146,4.40,5.93,-0.19,1.49,0.20,0.58
90160,4.21,6.20,0.39,1.64,0.07,0.56
90175,5.47,7.89,0.86,1.72,-0.47,0.29
90189,6.21,8.73,0.71,1.58,-0.75,0.15
90203,5.30,10.15,0.04,1.07,-0.99,0.18
90217,3.96,9.93,0.26,0.76,-0.86,0.28
90232,2.04,9.26,1.23,0.44,-0.67,0.35
90247,2.21,9.54,2.02,-0.34,-0.48,0.25
90261,2.89,10.03,2.49,-0.75,-0.56,0.08
90276,4.73,11.28,-0.45,-2.01,-1.44,-0.52
90290,5.07,10.85,-2.67,-2.81,-1.82,-0.67
90305,5.91,7.96,-5.85,-3.75,-1.18,-0.42
90324,6.14,1.05,-7.29,-3.47,1.58,-0.33
90338,5.23,-0.71,-5.10,-3.21,2.69,-0.78
90352,2.75,-1.78,-2.40,-2.91,3.21,-1.51
90366,0.72,-1.02,-1.23,-2.22,3.53,-2.95
90380,0.10,-0.55,-0.57,-1.93,3.49,-3.35
90396,-0.89,0.01,-0.22,-1.26,3.23,-3.59
90410,-1.08,-0.37,-0.46,-0.95,3.13,-3.65
90426,-1.73,-1.26,0.07,-0.50,2.94,-3.98
90440,-1.83,-1.58,0.52,-0.34,2.72,-4.20
90454,-1.80,-2.02,0.04,-0.20,2.38,-4.38
90468,-1.47,-2.32,-0.74,-0.04,1.43,-4.59
90483,0.16,-2.77,-3.93,-0.02,1.02,-4.66
90498,0.81,-2.99,-4.70,-0.12,0.89,-4.78
90512,1.35,-3.15,-4.97,-0.23,1.13,-4.77
90527,2.05,-3.46,-4.67,-0.44,1.44,-4.54
90541,2.44,-3.66,-4.59,-0.53,1.45,-4.40
90555,4.21,-3.61,-4.28,-0.75,1.39,-4.13
90569,4.89,-3.62,-4.73,-0.91,1.34,-3.95
90585,5.83,-4.07,-6.29,-1.15,1.37,-3.32
90599,5.76,-4.49,-6.26,-1.23,1.54,-2.91
90613,5.10,-5.18,-5.08,-1.26,1.73,-2.51
90628,4.62,-5.28,-3.52,-1.14,1.72,-1.78
90642,4.77,-5.16,-2.97,-1.00,1.50,-1.43
90656,4.84,-4.33,-3.28,-0.63,0.70,-0.60
90670,4.76,-4.32,-3.98,-0.42,0.31,-0.10
90686,4.10,-4.71,-5.11,0.10,-0.11,0.91
90700,3.11,-5.24,-5.26,0.38,-0.19,1.31
90714,2.30,-5.59,-4.08,0.62,-0.24,1.62
90729,2.55,-5.68,-2.81,0.99,-0.46,1.89
90744,3.01,-5.50,-2.61,1.06,-0.77,1.93
90758,4.45,-4.75,-2.92,1.24,-1.40,2.17
90772,6.40,-5.06,-4.06,1.28,-1.54,2.40
90788,7.58,-4.95,-4.75,1.38,-1.52,2.68
90802,7.89,-4.35,-4.95,1.44,-1.43,2.77
90816,6.80,-3.03,-4.50,1.55,-1.23,2.96
90830,5.94,-2.35,-4.12,1.55,-1.11,3.12
90846,3.19,-1.12,-3.16,1.47,-1.02,3.30
90860,2.21,-0.87,-2.86,1.16,-0.89,3.65
90875,-0.26,-1.03,-1.37,0.97,-0.86,3.77
90890,-1.06,-1.14,-0.73,0.72,-0.83,3.90
